Year,Month,State,Illnesses,Hospitalizations,Deaths
2012,12,New York,2,2,1
2012,10,New York,7,7,0
2012,11,Connecticut,66,0,0
2012,11,Pennsylvania,12,0,0
2012,11,Florida,21,0,0
2012,11,Colorado,20,0,0
2012,11,California,4,0,0
2012,3,Wisconsin,6,0,0
2012,11,Washington,5,0,0
2012,11,New Hampshire,7,0,0
2012,11,Wisconsin,18,0,0
2012,8,Washington,2,0,0
2012,9,Washington,121,9,0
2012,12,Oregon,125,0,0
2012,12,Oregon,3,0,0
2012,11,Oregon,8,0,0
2012,12,Ohio,26,0,0
2012,12,Ohio,49,0,0
2012,12,Minnesota,4,0,0
2012,11,Minnesota,2,0,0
2012,12,Florida,4,0,0
2012,11,Washington,4,0,0
2012,12,Oregon,6,0,0
2012,12,Connecticut,8,0,0
2012,11,Florida,13,0,0
2012,10,Oklahoma,12,0,0
2012,12,Oklahoma,22,0,0
2012,12,Tennessee,11,0,0
2012,12,Tennessee,43,1,0
2012,12,Minnesota,14,0,0
2012,12,Ohio,7,4,0
2012,12,Minnesota,3,0,0
2012,11,Pennsylvania,61,0,0
2012,11,Pennsylvania,10,0,0
2012,6,Utah,12,0,0
2012,12,New York,2,0,0
2012,12,New York,7,0,0
2012,12,New York,5,0,0
2012,12,New York,7,0,0
2012,12,Louisiana,12,0,0
2012,10,Louisiana,7,5,0
2012,12,Illinois,26,0,0
2012,12,Illinois,10,0,0
2012,12,Tennessee,5,0,0
2012,12,Illinois,4,0,0
2012,11,Illinois,7,0,0
2012,12,Minnesota,23,0,0
2012,8,Illinois,21,0,0
2012,12,Minnesota,19,0,0
2012,8,Illinois,4,4,0
2012,12,Texas,7,0,0
2012,12,Texas,143,9,0
2012,12,Arizona,14,0,0
2012,11,Wyoming,282,1,0
2012,12,Michigan,71,0,0
2012,12,Michigan,14,0,0
2012,12,Connecticut,4,0,0
2012,12,South Carolina,3,0,0
2012,12,Ohio,4,0,0
2012,12,Idaho,28,2,0
2012,8,Texas,3,0,0
2012,11,California,9,0,0
2012,11,Texas,3,0,0
2012,10,Texas,7,1,0
2012,10,Kansas,7,1,0
2012,12,Georgia,31,0,0
2012,10,Michigan,5,0,0
2012,10,California,2,0,0
2012,11,California,17,0,0
2012,10,Michigan,3,0,0
2012,11,Florida,6,0,0
2012,11,California,6,0,0
2012,12,Florida,3,0,0
2012,11,Florida,4,1,0
2012,11,Florida,2,0,0
2012,4,Puerto Rico,2,0,0
2012,5,New Jersey,3,3,0
2012,10,New Jersey,3,2,0
2012,5,New Jersey,2,0,0
2012,8,Arizona,5,0,0
2012,10,Florida,2,0,0
2012,10,Florida,3,0,0
2012,9,Arizona,5,0,0
2012,12,Arizona,3,0,0
2012,11,California,7,0,0
2012,11,California,7,0,0
2012,10,New Jersey,3,3,0
2012,7,New Jersey,2,0,0
2012,4,New Jersey,7,0,0
2012,10,Florida,4,0,0
2012,12,Arizona,21,1,0
2012,4,Kentucky,12,0,0
2012,12,Tennessee,3,3,0
2012,12,Massachusetts,3,3,0
2012,1,New Jersey,7,0,0
2012,12,New Jersey,28,0,0
2012,2,New Jersey,9,0,0
2012,1,New Jersey,5,0,0
2012,6,New Jersey,25,2,0
2012,7,New Jersey,14,0,0
2012,3,New Jersey,3,0,0
2012,6,New Jersey,62,1,0
2012,9,California,4,0,0
2012,10,California,25,0,0
2012,11,California,18,0,0
2012,7,New Jersey,10,0,0
2012,10,California,2,0,0
2012,12,Iowa,2,0,0
2012,12,Kansas,5,1,0
2012,10,Oklahoma,8,2,0
2012,10,New Mexico,17,2,0
2012,1,California,33,2,0
2012,12,Texas,9,0,0
2012,9,Kansas,32,0,0
2012,11,Kansas,22,0,0
2012,11,Kansas,12,0,0
2012,6,Puerto Rico,2,2,0
2012,10,Florida,43,40,0
2012,12,Pennsylvania,3,1,0
2012,12,Michigan,4,0,0
2012,12,Michigan,17,0,0
2012,10,California,17,0,0
2012,12,California,16,0,0
2012,11,California,5,0,0
2012,11,California,12,0,0
2012,10,California,8,0,0
2012,11,California,3,0,0
2012,11,California,8,0,0
2012,12,California,4,0,0
2012,11,California,5,0,0
2012,6,West Virginia,31,0,0
2012,8,West Virginia,11,0,0
2012,11,West Virginia,25,0,0
2012,11,Massachusetts,8,4,0
2012,11,Colorado,15,1,0
2012,12,California,10,0,0
2012,8,Texas,12,0,0
2012,11,Pennsylvania,3,3,0
2012,11,Kansas,3,0,0
2012,12,Colorado,35,0,0
2012,12,California,7,0,0
2012,7,Colorado,29,1,0
2012,12,California,8,0,0
2012,11,Kansas,37,1,0
2012,12,Kansas,2,0,0
2012,7,Missouri,11,0,0
2012,11,California,6,6,4
2012,12,Colorado,32,0,0
2012,7,Colorado,4,0,0
2012,11,Colorado,2,0,0
2012,11,Colorado,23,0,0
2012,11,Colorado,5,1,0
2012,1,Wisconsin,28,0,0
2012,7,Wisconsin,7,0,0
2012,9,Wisconsin,33,0,0
2012,2,Wisconsin,9,0,0
2012,1,Wisconsin,8,0,0
2012,3,Wisconsin,28,0,0
2012,7,Colorado,2,0,0
2012,10,Wisconsin,17,0,0
2012,11,Wisconsin,8,0,0
2012,12,Wisconsin,14,0,0
2012,4,Wisconsin,46,1,0
2012,11,Colorado,4,1,0
2012,4,Colorado,8,0,0
2012,11,Colorado,12,0,0
2012,4,Wisconsin,11,0,0
2012,12,Kansas,2,0,0
2012,11,Kansas,2,0,0
2012,12,Colorado,9,0,0
2012,10,New Hampshire,22,,0
2012,12,Colorado,27,0,0
2012,8,California,29,4,0
2012,9,California,7,1,0
2012,12,Texas,7,1,0
2012,11,California,6,0,0
2012,12,Multistate,14,0,0
2012,10,Virginia,15,0,0
2012,1,Multistate,425,55,0
2012,11,Virginia,49,0,0
2012,6,Multistate,6,1,0
2012,11,Arizona,3,0,0
2012,12,Maryland,4,0,0
2012,6,Colorado,12,0,0
2012,5,Virginia,24,1,0
2012,7,Multistate,261,94,3
2012,2,Multistate,49,14,0
2012,1,Multistate,21,0,0
2012,8,Arkansas,365,6,0
2012,12,Washington,2,0,0
2012,6,Pennsylvania,4,0,0
2012,10,Ohio,4,3,0
2012,11,Virginia,6,0,0
2012,10,Virginia,9,0,0
2012,6,Pennsylvania,4,0,0
2012,11,Puerto Rico,2,0,0
2012,5,Multistate,28,2,0
2012,12,Pennsylvania,7,1,0
2012,2,Puerto Rico,4,0,0
2012,6,Multistate,51,0,0
2012,10,Puerto Rico,5,0,0
2012,7,Multistate,16,0,0
2012,10,Multistate,33,13,0
2012,12,Multistate,22,7,0
2012,7,Multistate,24,5,0
2012,7,Multistate,19,0,0
2012,6,Puerto Rico,6,1,0
2012,5,Wisconsin,21,5,0
2012,12,Wisconsin,17,0,0
2012,3,Maryland,2,0,0
2012,7,Multistate,33,11,1
2012,1,Maryland,6,0,0
2012,7,Multistate,129,33,0
2012,3,Multistate,23,21,5
2012,12,California,2,0,0
2012,11,California,7,3,0
2012,6,Multistate,42,10,0
2012,10,Multistate,16,6,0
2012,9,Maryland,2,0,0
2012,12,Puerto Rico,2,0,0
2012,10,Puerto Rico,3,2,0
2012,11,California,7,0,0
2012,11,California,4,3,0
2012,10,Puerto Rico,59,1,0
2012,10,Texas,7,0,0
2012,12,Texas,58,0,0
2012,3,Florida,3,0,0
2012,6,Florida,3,0,0
2012,4,Florida,14,0,0
2012,10,California,8,0,0
2012,9,California,5,0,0
2012,8,Arkansas,217,0,0
2012,8,Arkansas,6,0,0
2012,12,Arkansas,4,0,0
2012,12,Arkansas,8,0,0
2012,6,Multistate,134,33,0
2012,12,Texas,58,0,0
2012,7,Multistate,14,1,0
2012,6,Multistate,52,0,0
2012,8,Florida,4,2,0
2012,8,Florida,3,3,0
2012,12,Maryland,15,0,0
2012,2,Massachusetts,14,1,0
2012,12,North Carolina,9,2,0
2012,1,Virginia,12,0,0
2012,7,Florida,3,0,0
2012,6,Florida,15,0,0
2012,6,Florida,3,0,0
2012,11,Puerto Rico,7,0,0
2012,10,Multistate,2,0,0
2012,1,Multistate,148,9,0
2012,10,Washington,4,0,0
2012,12,Multistate,35,9,0
2012,7,Arizona,4,4,0
2012,11,Arizona,8,8,0
2012,1,Multistate,61,2,0
2012,12,Multistate,15,1,0
2012,9,California,10,1,0
2012,7,Oklahoma,35,0,0
2012,3,Multistate,24,0,0
2012,11,Multistate,10,0,0
2012,9,Oregon,7,0,0
2012,5,California,38,1,0
2012,6,California,2,0,0
2012,9,California,2,0,0
2012,7,California,6,0,0
2012,6,California,23,2,0
2012,2,California,17,0,0
2013,1,Alabama,36,0,0
2013,1,Ohio,33,0,0
2013,1,Ohio,5,0,0
2013,1,Minnesota,3,0,0
2013,1,New York,3,0,0
2013,1,Georgia,10,0,0
2013,1,Georgia,8,0,0
2013,1,Illinois,10,0,0
2013,1,Oregon,22,0,0
2013,1,New York,14,0,0
2013,1,Ohio,50,0,0
2013,1,Arizona,4,0,0
2013,1,Ohio,10,0,0
2013,1,Minnesota,12,0,0
2013,1,Rhode Island,3,0,0
2013,1,Tennessee,6,0,0
2013,1,Illinois,22,1,0
2013,1,New York,5,0,0
2013,1,Michigan,8,0,0
2013,1,Florida,4,1,0
2013,2,Ohio,4,0,0
2013,1,Iowa,15,0,0
2013,2,Tennessee,2,0,0
2013,1,Florida,6,0,0
2013,2,Illinois,30,0,0
2013,2,Illinois,9,0,0
2013,2,Illinois,52,0,0
2013,1,Arizona,5,0,0
2013,1,Maryland,19,0,0
2013,2,Ohio,5,0,0
2013,2,New York,2,0,0
2013,2,Ohio,66,0,0
2013,2,Ohio,3,0,0
2013,2,Ohio,18,0,0
2013,2,Minnesota,23,0,0
2013,2,Ohio,2,0,0
2013,2,Ohio,2,0,0
2013,2,Kansas,8,0,0
2013,2,Georgia,3,0,0
2013,2,New York,6,0,0
2013,2,Ohio,23,0,0
2013,2,Illinois,11,0,0
2013,2,Kansas,2,0,0
2013,2,Ohio,2,0,0
2013,2,Illinois,25,0,0
2013,2,Minnesota,2,0,0
2013,2,New York,4,0,0
2013,2,Georgia,55,0,0
2013,1,Pennsylvania,2,0,0
2013,2,Illinois,8,1,0
2013,2,Louisiana,7,2,0
2013,2,Illinois,12,0,0
2013,2,Ohio,25,0,0
2013,2,New York,21,0,0
2013,2,New York,3,0,0
2013,2,Ohio,4,1,0
2013,3,Minnesota,18,0,0
2013,2,Ohio,9,0,0
2013,2,Oregon,4,0,0
2013,2,Oregon,11,0,0
2013,3,Oregon,38,2,0
2013,1,New York,4,1,0
2013,3,Wisconsin,22,1,0
2013,2,Colorado,3,0,0
2013,1,Colorado,8,0,0
2013,1,Colorado,2,0,0
2013,3,Minnesota,22,0,0
2013,2,New York,10,0,0
2013,1,Indiana,10,0,0
2013,1,Colorado,23,1,0
2013,2,Arizona,2,0,0
2013,3,Rhode Island,7,0,0
2013,3,New York,2,0,0
2013,3,New York,4,0,0
2013,3,Ohio,34,0,0
2013,1,Alaska,29,2,0
2013,3,South Carolina,62,0,0
2013,2,Virginia,42,0,0
2013,3,Minnesota,5,1,0
2013,1,Connecticut,7,1,0
2013,3,Connecticut,20,0,0
2013,3,Florida,7,1,0
2013,2,Ohio,2,0,0
2013,3,Minnesota,5,0,0
2013,3,Tennessee,12,0,0
2013,3,Tennessee,14,0,0
2013,3,Tennessee,29,0,0
2013,3,Oregon,16,0,1
2013,3,Maryland,8,0,1
2013,3,New York,6,0,0
2013,3,New York,34,0,0
2013,3,New York,6,0,0
2013,3,Ohio,17,0,0
2013,3,Iowa,3,0,0
2013,3,Maryland,12,0,0
2013,3,Virginia,14,0,0
2013,3,Ohio,3,0,0
2013,4,Minnesota,12,0,0
2013,3,Ohio,6,0,0
2013,5,Virginia,4,2,0
2013,3,Michigan,6,0,0
2013,1,Michigan,14,1,0
2013,4,Ohio,2,0,0
2013,3,Montana,11,0,0
2013,1,Montana,3,1,0
2013,4,Oregon,8,0,0
2013,1,Montana,29,0,0
2013,4,New York,20,0,0
2013,2,Illinois,9,1,0
2013,3,Georgia,4,0,0
2013,4,Illinois,58,0,0
2013,4,Minnesota,28,0,0
2013,3,Michigan,22,0,0
2013,4,Illinois,57,1,0
2013,2,Florida,4,0,0
2013,3,Georgia,5,0,0
2013,3,New York,9,0,0
2013,3,New York,5,0,0
2013,3,Georgia,7,0,0
2013,4,Arizona,4,0,0
2013,3,California,6,3,0
2013,4,Pennsylvania,35,1,0
2013,3,Colorado,8,0,0
2013,3,Colorado,3,0,0
2013,2,Oklahoma,8,3,0
2013,3,Oklahoma,20,0,0
2013,3,Minnesota,26,15,0
2013,2,California,14,0,0
2013,3,Florida,2,0,0
2013,1,California,35,0,0
2013,4,Ohio,3,0,0
2013,4,Minnesota,15,0,0
2013,4,Oregon,7,0,0
2013,4,Florida,8,0,0
2013,1,Florida,2,0,0
2013,4,Minnesota,7,0,0
2013,3,Pennsylvania,40,0,0
2013,3,Montana,3,0,0
2013,2,Michigan,2,0,0
2013,2,Arizona,63,0,0
2013,4,Kansas,26,0,0
2013,3,Texas,10,0,0
2013,4,Texas,32,0,0
2013,3,Connecticut,9,0,0
2013,4,Connecticut,28,0,0
2013,2,Oklahoma,22,0,0
2013,4,Minnesota,33,0,0
2013,3,Texas,2,0,0
2013,4,Connecticut,28,0,0
2013,3,Georgia,22,0,0
2013,5,Illinois,8,0,0
2013,5,Minnesota,11,0,0
2013,5,New York,6,0,0
2013,5,New York,3,0,0
2013,4,Virginia,18,1,0
2013,3,California,2,0,0
2013,4,California,2,0,0
2013,4,Louisiana,10,3,0
2013,5,Illinois,6,0,0
2013,5,Ohio,15,0,0
2013,5,Minnesota,7,0,0
2013,5,Massachusetts,31,0,0
2013,5,Ohio,2,0,0
2013,5,New York,4,0,0
2013,5,New York,27,0,0
2013,5,New York,17,0,0
2013,5,Virginia,6,0,0
2013,4,Pennsylvania,2,0,0
2013,5,Tennessee,13,0,0
2013,4,Rhode Island,3,0,0
2013,3,California,5,1,0
2013,4,Alaska,6,0,0
2013,5,Florida,4,0,0
2013,5,Ohio,6,1,0
2013,4,Georgia,3,1,0
2013,5,Ohio,11,0,0
2013,5,Illinois,13,0,0
2013,5,Illinois,6,0,0
2013,4,Missouri,16,0,0
2013,3,Texas,20,1,0
2013,5,Virginia,68,0,0
2013,5,Virginia,35,0,0
2013,5,Minnesota,2,0,0
2013,5,Montana,16,0,0
2013,5,Florida,36,1,0
2013,4,Arizona,4,0,0
2013,4,Michigan,15,0,0
2013,5,Louisiana,40,0,0
2013,5,Louisiana,15,0,0
2013,5,Maryland,4,1,0
2013,5,Rhode Island,2,1,0
2013,5,Arizona,2,0,0
2013,5,Arizona,3,0,0
2013,5,Minnesota,59,0,0
2013,1,Maryland,16,0,0
2013,2,Wisconsin,16,1,0
2013,3,Maryland,48,1,0
2013,3,South Carolina,10,0,0
2013,4,Kansas,2,0,0
2013,5,Kansas,3,0,0
2013,4,Florida,8,0,0
2013,4,Florida,2,0,0
2013,4,Florida,3,0,0
2013,5,Texas,12,2,0
2013,5,Alaska,5,1,0
2013,3,Maryland,17,0,0
2013,5,Massachusetts,59,0,0
2013,5,Massachusetts,46,0,0
2013,4,Maryland,3,0,0
2013,5,Illinois,8,3,0
2013,5,Arizona,2,0,0
2013,2,Michigan,2,1,0
2013,5,Florida,2,0,0
2013,4,Florida,55,0,0
2013,3,Michigan,4,0,0
2013,3,Michigan,13,0,0
2013,5,Texas,9,0,0
2013,5,Michigan,3,0,0
2013,3,Rhode Island,21,0,0
2013,5,Oregon,28,0,0
2013,5,Pennsylvania,35,0,0
2013,2,Michigan,12,1,0
2013,6,Illinois,9,0,0
2013,5,New York,33,0,0
2013,5,New York,17,2,0
2013,6,Kansas,24,0,0
2013,3,Arizona,16,9,0
2013,6,Ohio,7,0,0
2013,5,Maryland,6,0,0
2013,1,New Mexico,13,0,0
2013,2,New Mexico,31,0,0
2013,6,South Carolina,8,0,0
2013,2,Arizona,135,0,0
2013,5,Georgia,19,7,0
2013,4,Colorado,16,0,0
2013,2,North Carolina,9,0,0
2013,4,New Mexico,17,0,0
2013,6,Maryland,9,1,0
2013,5,Arizona,4,0,0
2013,4,New Mexico,30,0,0
2013,2,California,45,0,0
2013,5,Michigan,8,0,0
2013,3,Michigan,6,1,0
2013,4,Michigan,5,0,0
2013,6,Florida,2,0,0
2013,6,Ohio,2,0,0
2013,1,Multistate,84,17,0
2013,6,Illinois,117,1,0
2013,2,California,3,0,0
2013,5,Tennessee,10,1,0
2013,5,Tennessee,5,3,0
2013,6,Kansas,28,0,0
2013,5,Illinois,51,10,0
2013,4,Illinois,9,3,0
2013,3,North Carolina,27,0,0
2013,4,New Mexico,10,0,0
2013,6,Pennsylvania,25,2,0
2013,5,Texas,2,0,0
2013,4,Michigan,9,0,0
2013,4,Michigan,20,7,0
2013,6,New York,57,1,0
2013,5,New York,3,0,0
2013,3,North Carolina,6,0,0
2013,5,Pennsylvania,32,0,0
2013,5,Maryland,2,0,0
2013,6,Minnesota,6,0,0
2013,5,New York,11,0,0
2013,6,Ohio,2,2,0
2013,6,Kansas,2,0,0
2013,5,Michigan,32,0,0
2013,5,Michigan,9,0,0
2013,6,Maryland,7,0,0
2013,7,Mississippi,3,3,0
2013,6,Illinois,13,0,0
2013,4,Puerto Rico,26,0,0
2013,5,Ohio,2,1,0
2013,5,California,6,0,0
2013,6,New York,25,0,0
2013,4,Georgia,2,0,0
2013,6,Florida,2,0,0
2013,6,Georgia,8,0,0
2013,5,California,9,0,0
2013,6,Missouri,6,4,0
2013,4,North Carolina,26,0,0
2013,6,Ohio,7,2,0
2013,4,South Carolina,17,0,0
2013,4,Pennsylvania,8,0,0
2013,5,Pennsylvania,27,1,0
2013,6,Michigan,4,0,0
2013,6,Massachusetts,30,0,0
2013,6,Massachusetts,11,1,0
2013,7,Oregon,3,0,0
2013,6,Kansas,4,1,0
2013,6,Kansas,3,1,0
2013,7,Texas,19,3,0
2013,7,Idaho,4,1,0
2013,5,Wyoming,28,0,0
2013,7,Ohio,9,0,0
2013,6,Iowa,31,5,0
2013,2,Multistate,17,1,1
2013,4,Nevada,333,50,0
2013,7,Ohio,2,1,0
2013,7,Florida,5,0,0
2013,7,Massachusetts,13,2,0
2013,1,Wisconsin,12,0,0
2013,7,New York,4,3,0
2013,7,New York,7,0,0
2013,7,New York,10,0,0
2013,7,Texas,29,0,0
2013,7,New York,6,0,0
2013,7,Minnesota,7,0,0
2013,7,Minnesota,4,1,0
2013,6,Florida,3,0,0
2013,6,Tennessee,7,3,0
2013,6,Tennessee,3,0,0
2013,1,Multistate,8,1,0
2013,4,Multistate,14,9,1
2013,6,Alaska,2,2,0
2013,6,Michigan,11,4,0
2013,6,Massachusetts,91,0,0
2013,4,California,2,0,0
2013,3,California,43,0,0
2013,5,California,5,0,0
2013,6,California,3,0,0
2013,4,Idaho,3,1,0
2013,7,New York,2,0,0
2013,7,Ohio,4,0,0
2013,6,Florida,22,0,0
2013,7,Pennsylvania,7,2,0
2013,8,Oregon,13,0,0
2013,8,Kansas,2,0,0
2013,8,New York,11,1,0
2013,7,Ohio,4,0,0
2013,7,Missouri,12,0,0
2013,7,Rhode Island,16,3,0
2013,8,Tennessee,48,0,0
2013,5,New York,5,0,0
2013,5,New Hampshire,15,1,0
2013,4,New Hampshire,34,0,0
2013,6,Wisconsin,4,0,0
2013,7,Oregon,8,0,0
2013,7,Oregon,20,0,0
2013,6,New York,4,0,0
2013,7,Illinois,2,1,0
2013,8,Virginia,9,0,0
2013,8,Illinois,6,0,0
2013,5,Michigan,30,0,0
2013,8,Florida,6,0,0
2013,4,North Carolina,14,0,0
2013,6,Florida,6,4,0
2013,8,Hawaii,7,1,0
2013,8,New York,2,0,0
2013,8,Ohio,4,0,0
2013,3,Illinois,21,0,0
2013,6,Pennsylvania,4,1,0
2013,8,Illinois,8,0,0
2013,8,Minnesota,119,11,0
2013,7,Ohio,2,0,0
2013,8,Ohio,2,0,0
2013,6,Florida,2,1,0
2013,7,Arkansas,4,0,0
2013,5,Arkansas,3,0,0
2013,8,Louisiana,6,1,0
2013,8,Ohio,7,0,0
2013,8,Texas,2,0,0
2013,6,Michigan,7,0,0
2013,8,Oregon,22,0,0
2013,8,Oregon,12,0,0
2013,8,Oregon,6,0,0
2013,6,Massachusetts,32,0,0
2013,8,Texas,4,0,0
2013,4,Connecticut,2,1,0
2013,7,Connecticut,11,0,0
2013,8,New York,11,0,0
2013,5,North Carolina,100,8,0
2013,5,North Carolina,41,0,0
2013,8,Kansas,34,0,0
2013,6,Texas,183,8,0
2013,1,Georgia,2,0,0
2013,6,Georgia,3,0,0
2013,6,Georgia,7,6,0
2013,8,Minnesota,7,2,0
2013,8,New York,7,0,0
2013,7,Georgia,2,0,0
2013,7,Georgia,10,0,0
2013,8,Ohio,5,2,0
2013,5,Arkansas,36,2,0
2013,7,California,41,0,0
2013,3,California,10,0,0
2013,6,Illinois,16,0,0
2013,7,Nebraska,10,0,0
2013,9,Ohio,3,0,0
2013,9,Ohio,3,0,0
2013,7,Ohio,6,0,0
2013,9,Ohio,7,1,0
2013,8,Tennessee,7,0,0
2013,8,Tennessee,24,1,0
2013,8,Illinois,7,1,0
2013,6,Michigan,4,2,0
2013,6,Arkansas,5,3,0
2013,8,Arkansas,2,1,0
2013,8,Georgia,16,0,0
2013,9,Ohio,32,8,0
2013,8,Florida,2,0,0
2013,8,Ohio,5,3,0
2013,7,Massachusetts,4,0,0
2013,9,New York,9,2,0
2013,9,Pennsylvania,5,0,0
2013,9,Ohio,97,0,0
2013,7,Alaska,2,2,0
2013,7,Alaska,8,1,0
2013,9,South Carolina,11,1,0
2013,4,Pennsylvania,18,0,0
2013,9,Virginia,7,0,0
2013,6,Arizona,12,6,0
2013,8,Oregon,19,0,0
2013,8,Oregon,8,2,0
2013,9,Oregon,6,0,0
2013,5,Massachusetts,25,0,0
2013,9,Connecticut,34,0,0
2013,9,Missouri,14,1,0
2013,8,Missouri,3,2,0
2013,8,Arizona,5,4,0
2013,9,Nebraska,11,0,0
2013,9,Rhode Island,2,0,0
2013,6,California,7,0,0
2013,7,California,2,0,0
2013,9,Florida,2,0,0
2013,9,Florida,59,0,0
2013,9,South Carolina,40,0,0
2013,9,Illinois,23,7,0
2013,9,Minnesota,22,0,0
2013,7,Michigan,14,4,0
2013,5,California,27,2,0
2013,6,California,16,0,0
2013,6,California,15,0,0
2013,7,Alabama,38,30,0
2013,5,Minnesota,7,1,0
2013,9,Louisiana,3,0,0
2013,5,Illinois,10,2,0
2013,9,Ohio,2,0,0
2013,8,New York,2,0,0
2013,8,Pennsylvania,2,1,0
2013,9,Pennsylvania,4,2,0
2013,5,Massachusetts,5,1,0
2013,8,California,16,0,0
2013,7,California,2,0,0
2013,9,Pennsylvania,13,0,0
2013,6,California,11,0,0
2013,6,Florida,13,0,0
2013,10,Alabama,50,3,0
2013,8,Iowa,4,0,0
2013,8,Florida,2,0,0
2013,10,Minnesota,10,0,0
2013,8,South Carolina,2,1,0
2013,6,California,7,0,0
2013,10,Connecticut,34,0,0
2013,9,Ohio,8,0,0
2013,9,South Carolina,2,1,0
2013,10,Alaska,2,0,0
2013,10,Tennessee,13,0,0
2013,8,Maryland,4,0,0
2013,10,Illinois,12,0,0
2013,9,Idaho,4,1,1
2013,8,Idaho,8,0,0
2013,10,Florida,3,0,0
2013,10,Rhode Island,8,0,0
2013,10,Minnesota,17,1,0
2013,6,Multistate,161,10,0
2013,8,Utah,26,1,0
2013,8,California,16,0,0
2013,9,South Carolina,3,3,1
2013,10,Illinois,11,0,0
2013,10,Illinois,8,0,0
2013,10,Ohio,3,0,0
2013,11,Illinois,3,0,0
2013,9,Georgia,2,0,0
2013,10,Hawaii,28,0,0
2013,9,Massachusetts,4,0,0
2013,11,Minnesota,5,0,0
2013,10,Alaska,3,0,0
2013,9,New York,31,0,0
2013,10,Tennessee,9,5,0
2013,9,Tennessee,3,0,0
2013,9,Tennessee,15,0,0
2013,8,Tennessee,4,0,0
2013,10,Tennessee,3,0,0
2013,11,Illinois,3,0,0
2013,9,Florida,7,0,0
2013,5,California,2,0,0
2013,5,California,35,0,0
2013,9,Georgia,6,3,0
2013,9,Tennessee,11,0,0
2013,6,California,9,0,0
2013,7,Michigan,15,1,0
2013,9,Michigan,13,0,0
2013,11,Ohio,7,0,0
2013,6,California,2,0,0
2013,8,Arkansas,11,0,0
2013,9,Arkansas,4,0,0
2013,10,Iowa,10,1,0
2013,7,California,4,1,0
2013,7,California,14,3,0
2013,8,California,14,0,0
2013,8,California,2,0,0
2013,8,California,3,0,0
2013,8,California,9,0,0
2013,8,California,5,0,0
2013,11,Ohio,15,0,0
2013,8,Pennsylvania,9,2,0
2013,8,California,5,1,0
2013,9,California,2,0,0
2013,11,Florida,4,0,0
2013,9,Massachusetts,13,0,0
2013,11,Minnesota,19,0,0
2013,10,Pennsylvania,10,5,0
2013,7,Arizona,94,22,0
2013,10,Ohio,9,1,0
2013,11,Minnesota,4,0,0
2013,11,New York,19,0,0
2013,10,New York,3,2,0
2013,10,Connecticut,32,1,0
2013,10,California,3,0,0
2013,11,Missouri,20,0,0
2013,4,Colorado,16,0,0
2013,11,Rhode Island,2,2,0
2013,11,Ohio,6,0,0
2013,11,Illinois,6,0,0
2013,12,Minnesota,9,0,0
2013,10,Pennsylvania,24,8,0
2013,11,Kansas,3,0,0
2013,5,California,3,0,0
2013,9,California,3,0,0
2013,6,California,16,0,0
2013,12,Minnesota,4,0,0
2013,2,Indiana,2,0,0
2013,11,Ohio,16,1,0
2013,3,California,5,0,0
2013,11,Missouri,7,3,0
2013,11,Virginia,15,0,0
2013,10,Ohio,2,0,0
2013,11,Alaska,5,0,0
2013,11,South Carolina,4,1,0
2013,11,Tennessee,24,3,0
2013,12,Ohio,43,0,0
2013,11,Arizona,2,0,0
2013,1,North Dakota,4,0,0
2013,12,Louisiana,9,0,0
2013,12,Virginia,3,0,0
2013,12,Minnesota,64,0,0
2013,12,Virginia,30,2,0
2013,9,Florida,7,5,0
2013,8,Pennsylvania,15,10,0
2013,12,Hawaii,139,23,0
2013,7,Colorado,6,0,0
2013,12,Ohio,5,0,0
2013,5,North Dakota,6,0,0
2013,3,Multistate,131,23,0
2013,6,North Dakota,7,0,0
2013,3,Iowa,3,0,0
2013,9,North Dakota,3,0,0
2013,10,North Dakota,63,0,0
2013,11,North Dakota,6,0,0
2013,11,North Dakota,5,0,0
2013,1,California,47,0,0
2013,4,California,6,0,0
2013,12,Texas,4,0,0
2013,12,New York,11,0,0
2013,12,Minnesota,4,0,0
2013,10,Kentucky,6,1,0
2013,12,Illinois,13,0,0
2013,12,New York,3,0,0
2013,12,Kansas,215,2,0
2013,11,Arizona,75,0,0
2013,12,Ohio,25,0,0
2013,7,Colorado,4,0,0
2013,12,Minnesota,6,0,0
2013,11,South Carolina,23,0,0
2013,11,Ohio,2,1,0
2013,12,Tennessee,7,0,0
2013,12,South Dakota,57,0,0
2013,11,Missouri,12,0,0
2013,12,Ohio,6,0,0
2013,9,Oregon,5,0,0
2013,9,Oregon,3,0,0
2013,3,Oregon,17,5,0
2013,10,Oregon,52,0,0
2013,9,Oregon,3,0,0
2013,12,Oregon,18,0,0
2013,9,Colorado,22,0,0
2013,9,Colorado,21,0,0
2013,11,Washington,3,0,0
2013,9,Washington,8,0,0
2013,11,Washington,3,0,0
2013,9,Washington,5,0,0
2013,5,Washington,7,0,0
2013,2,Washington,5,0,0
2013,11,Washington,3,0,0
2013,11,New York,2,1,0
2013,10,Indiana,8,2,0
2013,11,Florida,14,0,0
2013,12,Ohio,5,0,0
2013,12,Ohio,5,0,0
2013,12,New York,43,1,0
2013,12,Iowa,25,1,0
2013,11,Georgia,5,0,0
2013,12,Georgia,131,0,0
2013,11,Illinois,19,0,0
2013,10,Nevada,97,6,0
2013,12,Oregon,7,0,0
